Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin,Price,Delivery Time,Discount Category,Profit Without Discount,Sales Without Discount,Profit Margin Without Discount,Recency_x,Recency_y,Frequency,Monetary,R,F,M,RFM_Score,Segment_y
3886,US-2017-127341,2017-01-29,2017-02-02,Standard Class,CK-12595,Clytie Kelty,Consumer,Chicago,Illinois,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,4,0.8,-20.6176,2017,1,-170.0,3.032,4 days,High Discount (>20%),-10.915199999999999,24.256,-89.99999999999999,1057 days,43,11,2372.75,4,5,3,453,Loyal
3887,CA-2016-167759,2016-03-03,2016-03-08,Second Class,CC-12670,Craig Carreira,Consumer,Bloomington,Indiana,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,0.0,37.758,2016,3,28.000000000000004,44.949999999999996,5 days,No Discount,37.758,269.7,28.000000000000004,1074 days,29,7,2269.7015,4,3,3,433,Loyal
3888,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,Roswell,Georgia,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,0.0,2.6536,2014,6,31.0,4.28,4 days,No Discount,2.6536,17.12,31.0,1038 days,320,9,4105.305,1,5,5,155,Can't Lose Them
3889,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,Roswell,Georgia,South,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0.0,67.1916,2014,6,27.999999999999996,79.99,4 days,No Discount,67.1916,479.94,27.999999999999996,1038 days,320,9,4105.305,1,5,5,155,Can't Lose Them
3890,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,Roswell,Georgia,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,2,0.0,107.082,2014,6,30.0,178.47,4 days,No Discount,107.082,713.88,30.0,1038 days,320,9,4105.305,1,5,5,155,Can't Lose Them
3894,US-2016-144547,2016-11-10,2016-11-14,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Houston,Texas,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,279.944,7,0.2,48.9902,2016,11,17.5,39.992000000000004,4 days,Medium Discount,104.97900000000001,559.888,37.5,1154 days,121,9,3144.678,2,5,4,254,Can't Lose Them
3899,CA-2017-102267,2017-11-30,2017-12-04,Standard Class,SC-20800,Stuart Calhoun,Consumer,Edinburg,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,2,0.2,0.8288,2017,11,35.0,1.184,4 days,Medium Discount,1.3024,4.736,55.00000000000001,720 days,30,4,279.25600000000003,4,2,1,421,Promising
3900,CA-2017-157980,2017-12-07,2017-12-09,First Class,SH-20395,Shahid Hopkins,Consumer,Toledo,Ohio,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2,0.2,25.5968,2017,12,20.0,63.992,2 days,Medium Discount,51.1936,255.968,40.0,1131 days,23,10,2180.718,5,5,3,553,Loyal
3912,CA-2017-126788,2017-06-05,2017-06-06,First Class,AB-10105,Adrian Barton,Consumer,Pearland,Texas,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,3,0.2,52.9173,2017,6,11.25,156.792,1 days,Medium Discount,146.9925,940.752,31.250000000000007,1065 days,41,10,14473.570999999998,4,5,5,455,Loyal
3915,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,Phoenix,Arizona,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,-448.896,2017,7,-56.00000000000001,160.32,5 days,High Discount (>20%),-48.096000000000004,1603.2,-6.000000000000001,1088 days,54,6,2921.5,3,3,4,334,Potential Loyalist
3916,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,Phoenix,Arizona,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2,0.2,10.098,2017,7,6.25,80.784,5 days,Medium Discount,42.4116,323.136,26.249999999999996,1088 days,54,6,2921.5,3,3,4,334,Potential Loyalist
3917,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,Phoenix,Arizona,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,2,0.2,5.2312,2017,7,32.5,8.048,5 days,Medium Discount,8.4504,32.192,52.5,1088 days,54,6,2921.5,3,3,4,334,Potential Loyalist
3918,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,Phoenix,Arizona,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,4,0.7,-6.1248,2017,7,-80.0,1.914,5 days,High Discount (>20%),-0.7656000000000001,15.312,-10.0,1088 days,54,6,2921.5,3,3,4,334,Potential Loyalist
3919,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,Phoenix,Arizona,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,3,0.2,-42.8967,2017,7,-13.750000000000002,103.992,5 days,Medium Discount,19.4985,623.952,6.25,1088 days,54,6,2921.5,3,3,4,334,Potential Loyalist
3922,CA-2016-110044,2016-06-28,2016-07-02,Second Class,RF-19735,Roland Fjeld,Consumer,Chicago,Illinois,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,0.2,35.9976,2016,6,10.0,119.992,4 days,Medium Discount,107.99279999999999,719.952,30.0,1153 days,89,7,2341.2960000000003,3,4,3,343,Needs Attention
3923,CA-2017-146920,2017-08-28,2017-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,Chicago,Illinois,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,2017,8,31.25,4.224,4 days,Medium Discount,12.988800000000001,50.688,51.25000000000001,1081 days,29,7,3979.065,4,4,4,444,Loyal
3924,CA-2017-146920,2017-08-28,2017-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,Chicago,Illinois,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,5,0.2,9.352,2017,8,35.0,5.343999999999999,4 days,Medium Discount,14.696000000000002,53.44,55.00000000000001,1081 days,29,7,3979.065,4,4,4,444,Loyal
3925,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,Seattle,Washington,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0.0,1.2112,2014,9,4.0,15.14,4 days,No Discount,1.2112,60.56,4.0,1375 days,9,5,1459.344,5,2,2,522,Promising
3926,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,Seattle,Washington,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3,0.0,16.2204,2014,9,28.000000000000004,19.31,4 days,No Discount,16.2204,115.86,28.000000000000004,1375 days,9,5,1459.344,5,2,2,522,Promising
3927,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,Seattle,Washington,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.4292,2014,9,37.99999999999999,17.67,4 days,No Discount,13.4292,70.68,37.99999999999999,1375 days,9,5,1459.344,5,2,2,522,Promising
3928,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,Seattle,Washington,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185,2014,9,33.75,27.448,4 days,Medium Discount,73.76650000000001,274.48,53.75,1375 days,9,5,1459.344,5,2,2,522,Promising
3929,CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,0.32,-14.196,2016,3,-5.88235294117647,48.2664,3 days,High Discount (>20%),63.030240000000006,482.664,26.117647058823536,828 days,534,5,3868.02,1,2,4,124,Hibernating
3930,CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,1,0.2,1.8792,2016,3,36.25,5.184,3 days,Medium Discount,2.9160000000000004,10.368,56.25,828 days,534,5,3868.02,1,2,4,124,Hibernating
3931,CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737,2016,3,11.249999999999998,20.792,3 days,Medium Discount,45.4825,291.088,31.25,828 days,534,5,3868.02,1,2,4,124,Hibernating
3934,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,AW-10840,Anthony Witt,Consumer,Bakersfield,California,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0.0,2.726,2017,9,28.999999999999996,1.8800000000000001,6 days,No Discount,2.726,18.8,28.999999999999996,972 days,20,4,649.376,5,1,1,511,Promising
3935,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,AW-10840,Anthony Witt,Consumer,Bakersfield,California,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,2017,9,50.0,14.8,6 days,No Discount,37.0,148.0,50.0,972 days,20,4,649.376,5,1,1,511,Promising
3936,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,AW-10840,Anthony Witt,Consumer,Bakersfield,California,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599,2017,9,6.25,100.792,6 days,Medium Discount,52.915800000000004,403.168,26.25,972 days,20,4,649.376,5,1,1,511,Promising
3937,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,LS-17230,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444,2015,6,32.5,9.584,4 days,Medium Discount,15.0948,57.504,52.5,677 days,777,3,368.88000000000005,1,1,1,111,Hibernating
3938,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,LS-17230,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658,2015,6,36.25,9.072000000000001,4 days,Medium Discount,15.309000000000001,54.432,56.25,677 days,777,3,368.88000000000005,1,1,1,111,Hibernating
3939,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,LS-17230,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,0.3,-25.3764,2015,6,-12.857142857142856,98.686,4 days,High Discount (>20%),33.8352,394.744,17.142857142857142,677 days,777,3,368.88000000000005,1,1,1,111,Hibernating
3940,US-2016-143448,2016-12-10,2016-12-10,Same Day,MH-17455,Mark Hamilton,Consumer,Greenwood,Indiana,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.0,356.225,2016,12,25.0,284.98,0 days,No Discount,356.225,2849.8,25.0,1183 days,85,8,2456.1820000000002,3,4,3,343,Needs Attention
3941,CA-2017-117863,2017-05-18,2017-05-23,Standard Class,TS-21340,Toby Swindell,Consumer,New York City,New York,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,2017,5,42.99999999999999,7.28,5 days,No Discount,6.2608,29.12,42.99999999999999,1215 days,226,5,974.7819999999999,1,2,2,122,Hibernating
3942,CA-2017-117863,2017-05-18,2017-05-23,Standard Class,TS-21340,Toby Swindell,Consumer,New York City,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1,0.2,1.0287,2017,5,33.75,3.048,5 days,Medium Discount,1.6383,6.096,53.75,1215 days,226,5,974.7819999999999,1,2,2,122,Hibernating
3943,CA-2017-160458,2017-05-27,2017-05-29,Second Class,EH-13945,Eric Hoffmann,Consumer,Memphis,Tennessee,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,5,0.2,9.072,2017,5,34.99999999999999,5.184,2 days,Medium Discount,14.256,51.84,54.99999999999999,1060 days,217,8,684.1709999999999,2,4,1,241,At Risk
3944,US-2016-142685,2016-06-23,2016-06-30,Standard Class,MG-17695,Maureen Gnade,Consumer,Buffalo,New York,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0.0,16.7034,2016,6,2.0,119.30999999999999,7 days,No Discount,16.7034,1670.34,2.0,545 days,555,3,1342.282,1,1,2,112,Hibernating
3945,CA-2016-133144,2016-05-16,2016-05-21,Second Class,DO-13435,Denny Ordway,Consumer,Los Angeles,California,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,3,0.0,8.4966,2016,5,49.00000000000001,5.78,5 days,No Discount,8.4966,34.68,49.00000000000001,1051 days,133,9,1300.0315,2,5,2,252,At Risk
3946,CA-2017-167871,2017-11-18,2017-11-23,Standard Class,AF-10870,Art Ferguson,Consumer,Homestead,Florida,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1,0.2,15.5344,2017,11,35.0,44.384,5 days,Medium Discount,24.4112,88.768,55.00000000000001,714 days,41,7,2052.908,4,3,3,433,Loyal
3947,CA-2017-167871,2017-11-18,2017-11-23,Standard Class,AF-10870,Art Ferguson,Consumer,Homestead,Florida,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,1,0.2,-0.6624,2017,11,-22.5,2.944,5 days,Medium Discount,-0.0736,5.888,-2.5,714 days,41,7,2052.908,4,3,3,433,Loyal
3952,CA-2014-121167,2014-11-28,2014-11-30,Second Class,MO-17500,Mary O'Rourke,Consumer,Freeport,New York,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,2014,11,35.0,8.624,2 days,Medium Discount,9.4864,34.496,54.99999999999999,1056 days,72,4,922.487,3,2,1,321,Needs Attention
3954,CA-2017-152961,2017-01-15,2017-01-19,Standard Class,SC-20095,Sanjit Chand,Consumer,Quincy,Massachusetts,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0.0,5.842,2017,1,46.0,6.35,4 days,No Discount,5.842,25.4,46.0,1068 days,349,9,14142.333999999999,1,5,5,155,Can't Lose Them
3955,CA-2014-133228,2014-04-04,2014-04-09,Standard Class,MS-17710,Maurice Satty,Consumer,Detroit,Michigan,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0.0,2.3521,2014,4,43.00000000000001,5.47,5 days,No Discount,2.3521,10.94,43.00000000000001,964 days,413,6,1613.402,1,3,2,132,At Risk
3956,CA-2014-133228,2014-04-04,2014-04-09,Standard Class,MS-17710,Maurice Satty,Consumer,Detroit,Michigan,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,0.0,23.808,2014,4,30.0,19.84,5 days,No Discount,23.808,158.72,30.0,964 days,413,6,1613.402,1,3,2,132,At Risk
3957,CA-2016-114951,2016-06-26,2016-07-03,Standard Class,DN-13690,Duane Noonan,Consumer,San Francisco,California,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,2016,6,28.999999999999996,7.38,7 days,No Discount,6.4206,44.28,28.999999999999996,980 days,217,7,2139.79,2,4,3,243,At Risk
3958,CA-2016-156573,2016-05-29,2016-06-02,Standard Class,RB-19360,Raymond Buch,Consumer,Nashville,Tennessee,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,0.7,-8.6457,2016,5,-76.66666666666667,3.759,4 days,High Discount (>20%),-0.7518000000000011,22.554,-6.666666666666678,542 days,96,6,15117.339,3,3,5,335,Potential Loyalist
3959,CA-2016-156573,2016-05-29,2016-06-02,Standard Class,RB-19360,Raymond Buch,Consumer,Nashville,Tennessee,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,2016,5,7.5,2.224,4 days,Medium Discount,1.2232000000000003,8.896,27.500000000000004,542 days,96,6,15117.339,3,3,5,335,Potential Loyalist
3960,CA-2016-156573,2016-05-29,2016-06-02,Standard Class,RB-19360,Raymond Buch,Consumer,Nashville,Tennessee,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,2016,5,32.5,14.92,4 days,Medium Discount,23.499000000000002,89.52,52.5,542 days,96,6,15117.339,3,3,5,335,Potential Loyalist
3965,CA-2016-120257,2016-09-22,2016-09-28,Standard Class,PW-19240,Pierre Wener,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,2016,9,11.25,2.624,6 days,Medium Discount,2.46,15.744,31.25,674 days,464,7,3922.4150000000004,1,4,4,144,Can't Lose Them
3967,CA-2016-149902,2016-04-01,2016-04-06,Standard Class,DW-13540,Don Weiss,Consumer,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0.0,22.8904,2016,4,25.999999999999996,22.01,5 days,No Discount,22.8904,176.08,25.999999999999996,574 days,98,5,344.08,3,2,1,321,Needs Attention
3971,CA-2014-135090,2014-11-22,2014-11-26,Standard Class,SP-20920,Susan Pistek,Consumer,Los Angeles,California,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0.0,24.219,2014,11,45.0,5.98,4 days,No Discount,24.219,107.64,45.0,1064 days,70,6,3990.689,3,3,4,334,Potential Loyalist
3973,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,0.0,6.74,2016,3,50.0,6.74,4 days,No Discount,6.74,26.96,50.0,604 days,37,6,3159.1220000000003,4,3,4,434,Loyal
3974,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,2016,3,31.25,5.96,4 days,Medium Discount,15.2725,59.6,51.25000000000001,604 days,37,6,3159.1220000000003,4,3,4,434,Loyal
3975,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,0.0,124.2,2016,3,30.0,51.75,4 days,No Discount,124.2,828.0,30.0,604 days,37,6,3159.1220000000003,4,3,4,434,Loyal
3976,CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,New York City,New York,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,2016,3,36.25,5.904000000000001,4 days,Medium Discount,23.247,82.656,56.25,604 days,37,6,3159.1220000000003,4,3,4,434,Loyal
3977,US-2016-116400,2016-10-22,2016-10-24,First Class,EB-13930,Eric Barreto,Consumer,Richmond,Virginia,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,2016,10,27.999999999999996,9.98,2 days,No Discount,11.1776,79.84,27.999999999999996,1266 days,161,5,944.6000000000001,2,2,2,222,Hibernating
3983,CA-2016-135265,2016-07-07,2016-07-09,Second Class,CC-12370,Christopher Conant,Consumer,Los Angeles,California,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,2016,7,-1.25,71.992,2 days,Medium Discount,53.99400000000001,575.936,18.75,543 days,43,5,12129.072000000002,4,2,5,425,Promising
3984,CA-2016-135265,2016-07-07,2016-07-09,Second Class,CC-12370,Christopher Conant,Consumer,Los Angeles,California,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,2016,7,33.75,559.992,2 days,Medium Discount,1504.9785000000002,5599.92,53.75000000000001,543 days,43,5,12129.072000000002,4,2,5,425,Promising
3985,CA-2016-135265,2016-07-07,2016-07-09,Second Class,CC-12370,Christopher Conant,Consumer,Los Angeles,California,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,2016,7,50.0,48.94,2 days,No Discount,24.47,97.88,50.0,543 days,43,5,12129.072000000002,4,2,5,425,Promising
3986,CA-2016-108735,2016-04-17,2016-04-21,Standard Class,JM-15535,Jessica Myrick,Consumer,Lakewood,California,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,2016,4,9.411764705882351,85.83300000000001,4 days,Medium Discount,62.86005,514.998,24.41176470588235,1102 days,102,7,1733.443,2,4,3,243,At Risk
3990,CA-2014-122588,2014-11-25,2014-11-27,Second Class,AR-10540,Andy Reiter,Consumer,Woonsocket,Rhode Island,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0.0,20.1248,2014,11,38.0,26.48,2 days,No Discount,20.1248,105.92,38.0,1125 days,6,6,6608.448,5,3,5,535,Loyal
3991,CA-2014-137589,2014-11-03,2014-11-08,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Lancaster,Pennsylvania,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,2014,11,-22.500000000000004,95.448,5 days,Medium Discount,-7.158600000000007,572.688,-2.5000000000000027,1154 days,121,9,3144.678,2,5,4,254,Can't Lose Them
3995,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0.0,97.4586,2015,3,18.999999999999996,170.98000000000002,4 days,No Discount,97.4586,1025.88,18.999999999999996,983 days,45,5,4282.176,4,2,5,425,Promising
3996,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0.0,189.4046,2015,3,22.0,122.99,4 days,No Discount,189.4046,1721.86,22.0,983 days,45,5,4282.176,4,2,5,425,Promising
3997,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0.0,223.2855,2015,3,28.999999999999996,153.99,4 days,No Discount,223.2855,1539.9,28.999999999999996,983 days,45,5,4282.176,4,2,5,425,Promising
